source,count,mean,std,max,min,sum
PJA1,32,0.31529855478521873,0.08627762007317265,0.638447632444,0.279930415944,10.089553753127
FANCL,32,0.48897225044296877,0.11228183525043253,0.775682720075,0.319834839583,15.647112014175
GRB10,32,0.3618522346778438,0.06795683077566601,0.484700452501,0.279930415944,11.579271509691
AIP,32,0.38702315807434373,0.09555745840851793,0.633034894204,0.279930415944,12.384741058379
DTNB,32,0.43499231548315626,0.10185692651084717,0.638447632444,0.279930415944,13.919754095461
KRTAP3-2,32,0.36705942797084373,0.10119251182226752,0.539792829619,0.279930415944,11.745901695067
DCPS,32,0.32841685284715627,0.06683737221468943,0.676545067409,0.279930415944,10.509339291109
CAMK2G,32,0.340984374926875,0.07174358846603927,0.593777419121,0.279930415944,10.91149999766
TNKS2,32,0.35897746959384375,0.11088199745275441,0.651268896482,0.279930415944,11.487279027003
RNF114,32,0.330344454597,0.11208027502906351,0.74490450874,0.279930415944,10.571022547104
RAB6A,32,0.39485590564759376,0.11916528631212421,0.729466806881,0.279930415944,12.635388980723
CDK11B,32,0.37689853779021876,0.10155114479129355,0.69605336603,0.279930415944,12.060753209287
EFHC2,32,0.4420283739220625,0.06614862020792846,0.471716454681,0.279930415944,14.144907965506
RAD9A,32,0.37994052692609376,0.0809362790575809,0.641602939182,0.279930415944,12.158096861635
UQCRFS1,32,0.3296360667983438,0.041192750730470955,0.539792829619,0.279930415944,10.548354137547001
LDB1,32,0.35612493339518747,0.09198857912380003,0.593777419121,0.279930415944,11.395997868645999
DDX24,32,0.2927896313821875,0.03643145547047623,0.471716454681,0.279930415944,9.36926820423
HNRNPA3,32,0.36262684213746876,0.1165711902052606,0.846823395218,0.279930415944,11.604058948399
OGFOD1,32,0.3352827545748125,0.06358239809500886,0.676545067409,0.279930415944,10.729048146394
HOMEZ,32,0.42376994499674997,0.08437460784646368,0.471716454681,0.279930415944,13.560638239895999
MAPKBP1,32,0.3919985061026875,0.09318032306199986,0.471716454681,0.279930415944,12.543952195286
THOC5,32,0.417749593452875,0.13251462472372558,0.768933435016,0.279930415944,13.367986990492
GGA3,32,0.3941952329335,0.11747877051579028,0.774211457843,0.246936166436,12.614247453872
BRMS1,32,0.37649729697131246,0.0847769157090204,0.539792829619,0.279930415944,12.047913503081999
PLEKHA5,32,0.3017360293090937,0.07457218701377083,0.676663571423,0.279930415944,9.655552937890999
MYBL2,32,0.383473252304375,0.09924215666155992,0.593777419121,0.279930415944,12.27114407374
MAPK7,32,0.37342704359684376,0.08932277951217638,0.647534713099,0.279930415944,11.949665395099
ASS1,32,0.33133851966259376,0.0772432852822592,0.638447632444,0.279930415944,10.602832629203
FH,32,0.32818718446815626,0.050175709827050136,0.593777419121,0.279930415944,10.501989902981
DNM1L,32,0.36922611874634376,0.12408967319173671,0.73153552088,0.279930415944,11.815235799883
PLOD2,32,0.3273976278141875,0.013872451006893296,0.380279240012,0.323872187001,10.476724090054
HOOK2,32,0.34537914786721874,0.09857441261310389,0.556202789961,0.279930415944,11.052132731751
PPP2R1B,32,0.4180292682387187,0.1089130319804127,0.714694809551,0.279930415944,13.376936583638999
NFIA,32,0.323872187001,0.0,0.323872187001,0.323872187001,10.363909984032
ZNF572,32,0.43788395913462497,0.07801928888766073,0.539792829619,0.279930415944,14.012286692307999
PRKACB,32,0.35247193455659376,0.09586338492685437,0.593777419121,0.246743830368,11.279101905811
ZBTB9,32,0.3631067816498437,0.0979787874344626,0.539792829619,0.279930415944,11.619417012795
SEC22B,32,0.34064440052946876,0.07454434500502674,0.714694809551,0.279930415944,10.900620816943
SMARCD3,32,0.35063171263871873,0.09273486749402726,0.701848884439,0.279930415944,11.220214804439
TSNAX,32,0.340188154046375,0.08831286444278971,0.676545067409,0.279930415944,10.886020929484
DFFA,32,0.3442696904294375,0.08244685400185421,0.70813231092,0.279930415944,11.016630093742
ZFP36,32,0.392507615099875,0.0967989319656371,0.57096833705,0.279930415944,12.560243683196
TBXA2R,32,0.4443457752064375,0.17641733624284714,0.99,0.279930415944,14.219064806606
TXNDC9,32,0.3490307213919687,0.08228075717400687,0.539792829619,0.279930415944,11.168983084543
ROCK1,32,0.36431404773290627,0.06257983357139735,0.471716454681,0.279930415944,11.658049527453
POLR2J,32,0.39284855062881247,0.0887086926625038,0.676663571423,0.279930415944,12.571153620121999
SPRY1,32,0.382773741203375,0.10189211753654057,0.593777419121,0.279930415944,12.248759718508
complex:JJZDIxZMZgtdBcxcVHfCMdHXzVg,32,0.831035489438,0.0,0.831035489438,0.831035489438,26.593135662016
APEH,32,0.3408567625070625,0.07573901493006349,0.714694809551,0.279930415944,10.907416400226
NME7,32,0.3893988700819062,0.10855289430488245,0.593777419121,0.279930415944,12.460763842620999
SNF8,32,0.37718574834909374,0.10672118351069418,0.676545067409,0.279930415944,12.069943947171
CDV3,32,0.32563490740759377,0.009971452422706785,0.380279240012,0.323872187001,10.420317037043
PNO1,32,0.320097073133875,0.03957900015533434,0.498195658698,0.279930415944,10.243106340284
MAT2B,32,0.3376450813224062,0.061816716440264936,0.588276301143,0.279930415944,10.804642602317
HOMER3,32,0.3792139418537187,0.11396118647678041,0.599847181755,0.279930415944,12.134846139318999
complex:4pplXYlbLo6A+zsBqLU7I5ANcCk,32,0.319834839583,0.0,0.319834839583,0.319834839583,10.234714866656
SHFM1,32,0.42665063912496876,0.09925367307719411,0.718530053503,0.279930415944,13.652820451999
TOPBP1,32,0.429308323765,0.12341410859541237,0.686612726721,0.246936166436,13.73786636048
C14orf166,32,0.35462199715071874,0.08512086490534672,0.638447632444,0.279930415944,11.347903908823
SHMT1,32,0.3556787018764688,0.13737558229945174,0.99,0.279930415944,11.381718460047
PSMA8,32,0.34784851825990626,0.0747694308400652,0.676545067409,0.323872187001,11.131152584317
PSMF1,32,0.33156056304549997,0.0838460601056404,0.6011802985,0.279930415944,10.609938017455999
MID1,32,0.4466160822089375,0.12432108258830481,0.706612167733,0.279930415944,14.291714630686
CPNE1,32,0.329150067397625,0.06933639729122439,0.593777419121,0.279930415944,10.532802156724
CDC7,32,0.37247503579221874,0.10620936970013053,0.670508710754,0.279930415944,11.919201145351
LAGE3,32,0.3767422239705625,0.10002727105151775,0.690890282725,0.323872187001,12.055751167058
GSN,32,0.37747043475346875,0.13321689544583362,0.904977499353,0.279930415944,12.079053912111
STAG2,32,0.41548606573990626,0.09839057185009073,0.638447632444,0.279930415944,13.295554103677
DDX20,32,0.37698522974971876,0.06821414588154312,0.539792829619,0.279930415944,12.063527351991
GTF2F2,32,0.33348704190753126,0.0696296441385907,0.539792829619,0.279930415944,10.671585341041
ORC1,32,0.37900416342690624,0.0884729219985912,0.62676640981,0.279930415944,12.128133229661
ZGPAT,32,0.43690537187484374,0.11626939812011541,0.676545067409,0.279930415944,13.980971899995
MRPL15,32,0.3398599738128125,0.05148068238129657,0.539792829619,0.323872187001,10.87551916201
DAG1,32,0.3667126475010937,0.08055750919535849,0.593777419121,0.279930415944,11.734804720035
VPS28,32,0.43907364971865626,0.09173159270317005,0.638447632444,0.279930415944,14.050356790997
RARG,32,0.34363685395634375,0.13649906781637589,0.99,0.279930415944,10.996379326603
HAX1,31,0.37185438740906446,0.10878967554902377,0.714694809551,0.279930415944,11.527486009680999
ARFGAP1,31,0.3451166195537097,0.10714635357282551,0.717639973863,0.279930415944,10.698615206165
PRKG1,31,0.3694301426213548,0.07096811979190244,0.539792829619,0.279930415944,11.452334421262
GDI1,31,0.34498963335280647,0.07721217386123506,0.676545067409,0.279930415944,10.694678633937
FBLN1,31,0.31268077095499996,0.061250713491720635,0.495315321139,0.279930415944,9.693103899605
ATRX,31,0.36343572613280645,0.11241644665554108,0.638447632444,0.279930415944,11.266507510117
ITPR1,31,0.3772193153467742,0.07515987015417741,0.637562707548,0.279930415944,11.69379877575
MEF2A,31,0.38291398537067745,0.08683422070162652,0.556202789961,0.279930415944,11.870333546491
CREM,31,0.33943016787254837,0.07006502709695188,0.562588245527,0.279930415944,10.522335204049
CHGB,31,0.2875760179828064,0.029963896387161227,0.416595255079,0.279930415944,8.914856557467
STMN1,31,0.35984154138454844,0.08852314996720523,0.638447632444,0.279930415944,11.155087782921001
LEO1,31,0.4204512075333548,0.12035731367383072,0.780047649572,0.279930415944,13.033987433534
DERL1,31,0.43882841665154837,0.14659871328065116,0.904977499353,0.279930415944,13.603680916198
MLLT3,31,0.4551875266201935,0.20079316897229996,0.99,0.279930415944,14.110813325226
SPG7,31,0.43757336398103225,0.21202144421902427,0.99,0.279930415944,13.564774283412
VPS4B,31,0.3422049972587419,0.06610950528608694,0.539792829619,0.279930415944,10.608354915021
ARPC3,31,0.3949444845749032,0.1354225888804022,0.70379367552,0.279930415944,12.243279021822
IDH1,31,0.33473472101612906,0.06806075678569415,0.692087230573,0.279930415944,10.3767763515
CREB3,31,0.38418898468496776,0.14078805702838249,0.693882349396,0.279930415944,11.909858525234
STXBP1,31,0.37906065869441935,0.0917105587390284,0.630480225578,0.279930415944,11.750880419527
UNK,31,0.3224547105152903,0.007892175062283886,0.323872187001,0.279930415944,9.996096025974
DSP,31,0.36239121657967743,0.08974578554731197,0.638447632444,0.279930415944,11.23412771397
STRAP,31,0.35414005962167744,0.07310661192163699,0.638447632444,0.279930415944,10.978341848272
ZBED1,31,0.3520655597948064,0.08656437268369392,0.539792829619,0.279930415944,10.914032353639
TNS2,31,0.3595106366853871,0.09707653058825716,0.568082155596,0.279930415944,11.144829737246999
POLR2D,31,0.36738508597177416,0.09094025927101351,0.676663571423,0.279930415944,11.388937665124999
LSM7,31,0.38328558119758066,0.11753030448160846,0.714694809551,0.279930415944,11.881853017125
TRIM9,31,0.3303166992908387,0.09757864131284977,0.647534713099,0.279930415944,10.239817678016
RNF41,31,0.42285727212158064,0.12553808739508945,0.744355760729,0.279930415944,13.108575435769
RAB8A,31,0.3776631908492581,0.12211778457484572,0.733148358619,0.246936166436,11.707558916327
EPN1,31,0.382676182325,0.10578615057230112,0.772358342213,0.246936166436,11.862961652075
HES1,31,0.33793903360441935,0.06957184988987372,0.556202789961,0.279930415944,10.476110041737
YEATS4,31,0.46169727372261293,0.1781460794066633,0.99,0.279930415944,14.312615485401
SRRT,31,0.3363053785925484,0.06259817728356445,0.539792829619,0.279930415944,10.425466736369
BAK1,31,0.38764133134764517,0.11749219360827465,0.699622807406,0.279930415944,12.016881271777
CACYBP,31,0.37360199167741936,0.08500984922126277,0.714694809551,0.279930415944,11.581661742
TFAP2A,31,0.3765871586900645,0.09106400483684796,0.641602939182,0.279930415944,11.674201919391999
VASN,31,0.33348165183974193,0.0382312674917567,0.471716454681,0.279930415944,10.337931207032
STK25,31,0.38110633625987095,0.08034966745270868,0.618485673091,0.279930415944,11.814296424056
LARP1,31,0.3400343129805161,0.05759774854267741,0.539792829619,0.279930415944,10.541063702396
AP2A1,31,0.36650567875516127,0.08900735413701695,0.593777419121,0.279930415944,11.36167604141
RBM25,31,0.3568877060636129,0.06042930100674603,0.498195658698,0.279930415944,11.063518887972
NEFL,31,0.32420845375480645,0.08123761913163006,0.630480225578,0.279930415944,10.050462066399
PRKCQ,31,0.39759378163416126,0.09697414658089228,0.668448319855,0.279930415944,12.325407230659
EIF4EBP1,31,0.35573195664025803,0.07562868949247173,0.506618658102,0.279930415944,11.027690655848
DHPS,31,0.3828860185368065,0.09031017428715617,0.593777419121,0.279930415944,11.869466574641
LAMP2,31,0.3226446547811613,0.02813672068914978,0.400625618986,0.246936166436,10.001984298216
PCBD2,31,0.28382380959051606,0.021677498395541336,0.400625618986,0.279930415944,8.798538097305999
NDUFS1,31,0.333200689088129,0.04372783253468723,0.539792829619,0.279930415944,10.329221361732
ASAP1,31,0.39783654314654837,0.11600948966455481,0.654579760226,0.279930415944,12.332932837543
NUMA1,31,0.41270866453441934,0.16448840347449903,0.99,0.279930415944,12.793968600567
EXOC8,31,0.37581755665032257,0.10689065906477618,0.643295457702,0.279930415944,11.65034425616
RNF115,31,0.3925256522165806,0.1389479717747182,0.795689466163,0.279930415944,12.168295218713999
PAICS,31,0.33613557085516127,0.08201246615748319,0.703475666565,0.279930415944,10.42020269651
JUND,31,0.3893280409990968,0.07773833594709614,0.562588245527,0.279930415944,12.069169270972
TBCB,31,0.3384689494281613,0.06434195066207869,0.676545067409,0.323872187001,10.492537432273
TAP1,31,0.39093861588954837,0.0986007011807946,0.62676640981,0.279930415944,12.119097092576
ANAPC5,31,0.432369715983129,0.1487068232788925,0.838811983373,0.279930415944,13.403461195477
POMP,31,0.4273627889068387,0.14205921107189418,0.800520221771,0.279930415944,13.248246456112
FGF2,31,0.37909641330661287,0.13606833476233499,0.99,0.279930415944,11.751988812505
SS18L1,31,0.34053806808425807,0.09523648253116712,0.539792829619,0.246936166436,10.556680110612
MRPS28,31,0.33356505603945164,0.03752455539269683,0.476506859513,0.323872187001,10.340516737223
DPF2,31,0.3953906479215161,0.11633636273362835,0.643295457702,0.279930415944,12.257110085567
complex:xZnS7vrYk/yesqzx3w8CBwm+z4E,31,0.7224938383405807,0.020144477895431376,0.831035489438,0.718875783304,22.397308988558002
SORD,31,0.331184829043871,0.0580694275902709,0.638447632444,0.279930415944,10.26672970036
NARS,31,0.33186503107819354,0.07021656670099571,0.703475666565,0.279930415944,10.287815963424
KCTD9,31,0.4058593562561935,0.0957049709998486,0.539792829619,0.279930415944,12.581640043941999
POGZ,31,0.3815078051057742,0.11386975452705272,0.677741570489,0.279930415944,11.826741958279
CIRBP,31,0.3548221821546129,0.09353383837890901,0.690890282725,0.279930415944,10.999487646793
ELK1,31,0.3650996685204516,0.09783414212968744,0.644214219058,0.279930415944,11.318089724134
RXRB,31,0.3581416912710968,0.07502338335293526,0.539792829619,0.279930415944,11.102392429404
WBP11,31,0.3728697815603871,0.09140479919894867,0.62494504538,0.279930415944,11.558963228371999
HMOX2,31,0.301357512552129,0.056746163908821826,0.539792829619,0.279930415944,9.342082889116
DOK1,31,0.3693020847102258,0.1092934337932755,0.725180718727,0.279930415944,11.448364626017
CAMK2D,31,0.3928954560767742,0.12477938768078857,0.705586441025,0.279930415944,12.17975913838
PROSC,31,0.3256917693561936,0.01013100579248095,0.380279240012,0.323872187001,10.096444850042001
GIPC1,31,0.4036672517191613,0.08225057586946442,0.690890282725,0.279930415944,12.513684803294
PTPRC,31,0.37846732906325803,0.13445261379082762,0.99,0.279930415944,11.732487200961
INO80,30,0.4637184989594333,0.14660761247142493,0.795267249144,0.29107295687,13.911554968783
ORC3,30,0.352757875741,0.08930089661696738,0.62676640981,0.279930415944,10.58273627223
DIAPH1,30,0.3567053002591,0.11744652995637499,0.831035489438,0.279930415944,10.701159007773
EIF3H,30,0.48355234541596664,0.14070224959185798,0.752182463003,0.279930415944,14.506570362479
RHEB,30,0.3430863360666,0.09841685242183093,0.704956398573,0.246936166436,10.292590081998
WDR61,30,0.3711480304239,0.10234679263565832,0.670508710754,0.279930415944,11.134440912717
NUP214,30,0.3439992376036667,0.08711379455292317,0.732464398364,0.279930415944,10.31997712811
JAK3,30,0.3372826077784,0.05630859523138804,0.437568065374,0.279930415944,10.118478233352
PRKCDBP,30,0.35999794692076664,0.1047450329742329,0.690890282725,0.279930415944,10.799938407623
HSPE1,30,0.33117471068466664,0.06816837919462584,0.49161321775,0.279930415944,9.93524132054
TARBP2,30,0.39461253637263327,0.12564075105705666,0.718530053503,0.279930415944,11.838376091178999
DHX30,30,0.43785321879513334,0.13772599164011276,0.831035489438,0.279930415944,13.135596563854
ARHGAP32,30,0.39782907693526665,0.07950942405663362,0.568082155596,0.279930415944,11.934872308057999
NENF,30,0.323872187001,0.0,0.323872187001,0.323872187001,9.71616561003
FGFR2,30,0.4057333817305,0.12393702251087416,0.775170861203,0.279930415944,12.172001451915
FEN1,30,0.3693569780047667,0.09663123175058234,0.703475666565,0.279930415944,11.080709340143
NDRG1,30,0.33995771044093337,0.049681946797705316,0.476506859513,0.279930415944,10.198731313228
HMG20B,30,0.45563049032729996,0.1544153467352111,0.780047649572,0.279930415944,13.668914709819
KAT8,30,0.41161444042126666,0.11648521276473121,0.654579760226,0.246936166436,12.348433212638
WASF1,30,0.39703022780470004,0.10671809749523137,0.679842451588,0.279930415944,11.910906834141
DPY30,30,0.3762090162613,0.10475092668419163,0.680306514334,0.279930415944,11.286270487839
KRTAP9-4,30,0.4511230493030333,0.09834222096982319,0.638447632444,0.279930415944,13.533691479090999
RNF10,30,0.30019270234626666,0.05601585598078016,0.495315321139,0.279930415944,9.005781070388
PEPD,30,0.32294142644940005,0.031924185515603984,0.471716454681,0.279930415944,9.688242793482
ANP32B,30,0.36125372218223334,0.10999155502717997,0.801168389493,0.279930415944,10.837611665467
CTNND1,30,0.40377527547636666,0.10577186719525221,0.70590494583,0.279930415944,12.113258264291
SYCE1,30,0.407787775102,0.09195436731164579,0.471716454681,0.279930415944,12.233633253059999
KYNU,30,0.33461111164690005,0.04101592003525758,0.498195658698,0.323872187001,10.038333349407
EIF4H,30,0.3434842739997667,0.05404010308711079,0.539792829619,0.323872187001,10.304528219993001
MAFG,30,0.35119768068039997,0.07980430466336208,0.539792829619,0.279930415944,10.535930420411999
METTL1,30,0.33453295830903335,0.0480663942004526,0.539792829619,0.279930415944,10.035988749271
TXNRD1,30,0.3541544925556333,0.09469108819544618,0.676545067409,0.279930415944,10.624634776669
UBE2R2,30,0.32203998125643335,0.07566661445408414,0.680306514334,0.279930415944,9.661199437693
CTR9,30,0.42980577197023334,0.129565973716442,0.780047649572,0.279930415944,12.894173159107
ATG5,30,0.4295003272798,0.18037591741966175,0.99,0.246936166436,12.885009818394
HINFP,30,0.3278412494017333,0.09929694653532645,0.739778825267,0.279930415944,9.835237482052
IGSF21,30,0.279930415944,0.0,0.279930415944,0.279930415944,8.397912478319999
TRADD,30,0.38682619707443333,0.08729338831866346,0.676545067409,0.279930415944,11.604785912233
DEK,30,0.35742546358923327,0.09568989659884458,0.690890282725,0.279930415944,10.722763907676999
complex:1OACh1g/aq8wEkNZsm1O/wP6lUE,30,0.319834839583,0.0,0.319834839583,0.319834839583,9.595045187490001
BEX2,30,0.3618994197531333,0.09553203413030245,0.471716454681,0.279930415944,10.856982592594
ATXN2,30,0.3991760900337667,0.1400721004843092,0.714694809551,0.279930415944,11.975282701013
S100A4,30,0.37352660355059997,0.10247809653719672,0.680410311482,0.279930415944,11.205798106518
XPC,30,0.44683248612623333,0.1730246676003488,0.99,0.279930415944,13.404974583787
S100A16,30,0.3300203254515,0.04256080835739488,0.539792829619,0.279930415944,9.900609763545
EXOC7,30,0.39466755769996664,0.14318675094722855,0.808153679672,0.279930415944,11.840026730999
EXOSC1,30,0.3742140051609667,0.11885643263245997,0.7514600666,0.279930415944,11.226420154829
NLK,30,0.4274676017245,0.09719465081458036,0.588276301143,0.279930415944,12.824028051735
PAX6,30,0.3526752567803,0.08991939139963574,0.686612726721,0.279930415944,10.580257703409
SHMT2,30,0.33743357290296666,0.0776543073135589,0.714694809551,0.279930415944,10.123007187089
THOC6,30,0.35498467898693337,0.07530819117188982,0.588276301143,0.279930415944,10.649540369608001
E6,30,0.4757661160023,0.1494277279682241,0.744508864734,0.279930415944,14.272983480069
KIAA1279,30,0.32302028258953336,0.031841829254831346,0.380279240012,0.279930415944,9.690608477686
RAB7A,30,0.3203187684506667,0.09258566162134778,0.734056550373,0.246936166436,9.60956305352
PCBP2,30,0.37338374032986665,0.09924750512617037,0.757709104213,0.279930415944,11.201512209896
RUFY1,30,0.36665642706949997,0.08516766375498827,0.614778471883,0.279930415944,10.999692812085
MBD2,30,0.3946442757763667,0.0925610792130241,0.662469853005,0.246936166436,11.839328273291
DMD,30,0.39373512587383336,0.13820204295515373,0.904977499353,0.246936166436,11.812053776215
UHRF1,30,0.4863143524118,0.1376510688718248,0.729466806881,0.279930415944,14.589430572353999
PRMT3,30,0.3245590741282667,0.04039775537713676,0.495315321139,0.279930415944,9.736772223848
ECHS1,30,0.33597851100476667,0.06933033216945607,0.593777419121,0.279930415944,10.079355330143
OS9,30,0.3982810249171,0.11904522942900994,0.757709104213,0.279930415944,11.948430747513
GPRASP1,30,0.30535868292676666,0.06348721920599772,0.539792829619,0.279930415944,9.160760487803
TXLNB,30,0.29622090205949997,0.05111981050672851,0.495315321139,0.279930415944,8.886627061785
ESRRG,30,0.35965229051003333,0.09532792214917078,0.562588245527,0.279930415944,10.789568715301
MEF2C,30,0.34965496884270003,0.07055646407158492,0.495315321139,0.246936166436,10.489649065281
KHDRBS2,30,0.3567375200222333,0.10096345797354161,0.593777419121,0.279930415944,10.702125600667
MAP3K14,30,0.4073174661194667,0.10295049218711957,0.714694809551,0.279930415944,12.219523983584
complex:Ur5VmurH2QbC4Y3kNtAA3H2Vrxk,30,0.7020615387419998,0.0,0.702061538742,0.702061538742,21.061846162259997
ISOC1,30,0.328800329257,0.026992546802055987,0.471716454681,0.323872187001,9.86400987771
COPG1,30,0.4137014967055333,0.14243750365102495,0.789113829953,0.279930415944,12.411044901166
LMO3,30,0.3374662275651,0.08938986159493924,0.471716454681,0.279930415944,10.123986826952999
CLN8,30,0.2867560838292333,0.03738572270780881,0.484700452501,0.279930415944,8.602682514877
PDCD6,30,0.4134635850827,0.13146551221824954,0.72524887684,0.279930415944,12.403907552481
UBA3,30,0.36313478045610004,0.09671205256510569,0.716701245295,0.279930415944,10.894043413683
complex:UqFAU0Gqv5FCH2Qk552/vurFGTU,30,0.380279240012,0.0,0.380279240012,0.380279240012,11.408377200359999
TRAF3IP1,30,0.33946673366523333,0.13247495182069083,0.712553166435,0.279930415944,10.184002009957
BRD7,30,0.3622488587876,0.11351003334809087,0.687637822842,0.246936166436,10.867465763628
SCP2,30,0.3444847911663,0.07130907967130418,0.593777419121,0.279930415944,10.334543734989
complex:W4euenU5WKw8TKRhkL66Yosjq40,30,0.319834839583,0.0,0.319834839583,0.319834839583,9.595045187490001
HK1,30,0.35192160787866666,0.07862688978568137,0.676545067409,0.279930415944,10.55764823636
PRRC2A,30,0.35941853467696666,0.1397413606876999,0.99,0.279930415944,10.782556040309
SNIP1,30,0.39637818710976663,0.08966511886147704,0.703475666565,0.279930415944,11.891345613293
BRCC3,30,0.4491852263432333,0.17860393803109778,0.836523113747,0.279930415944,13.475556790297
DCUN1D1,29,0.4377855100427586,0.1493360721334927,0.743769022661,0.279930415944,12.69577979124
FAM124B,29,0.40187298918379305,0.09783905537263908,0.539792829619,0.279930415944,11.654316686329999
ST13,29,0.41938499205210344,0.21094015874166516,0.99,0.279930415944,12.162164769511
CDC25B,29,0.41264514148144826,0.11832068936592587,0.683832370413,0.279930415944,11.966709102962
DYRK1A,29,0.35348029504458617,0.07522014799656024,0.548704032963,0.279930415944,10.250928556293
HNRNPH2,29,0.40065131241613794,0.08890941690055856,0.750399840091,0.279930415944,11.618888060068
BTBD2,29,0.326121259169069,0.08216521887956386,0.593777419121,0.279930415944,9.457516515903
NEK2,29,0.35121992151648274,0.08036866564660126,0.495315321139,0.279930415944,10.185377723978
PTMS,29,0.3299230754427586,0.05760629690238472,0.593777419121,0.279930415944,9.56776918784
NOL3,29,0.3324966580404483,0.05811326537214008,0.504133345477,0.279930415944,9.642403083173
WDR12,29,0.33423762970251725,0.039928699465586054,0.484700452501,0.319834839583,9.692891261373001
BUB3,29,0.41494964466299994,0.12202453336959888,0.757709104213,0.279930415944,12.033539695226999
WDR82,29,0.44116971366193103,0.13141088207168058,0.70590494583,0.279930415944,12.793921696196
SERPINA1,29,0.35300877097948274,0.08450679730261008,0.550352140748,0.279930415944,10.237254358405
L3MBTL3,29,0.3418546819273793,0.09357361996832637,0.593777419121,0.279930415944,9.913785775893999
ZMAT2,29,0.4257305697927241,0.07930197478167485,0.471716454681,0.279930415944,12.346186523989
KHSRP,29,0.34935411739696554,0.09360889883714449,0.724822338742,0.279930415944,10.131269404512
CCT8,29,0.39607062077031036,0.10739798211369388,0.757709104213,0.279930415944,11.486048002339
CNOT1,29,0.4474905416364138,0.14915552236346663,0.904977499353,0.279930415944,12.977225707456
PIN4,29,0.3454335588477586,0.06388508931493454,0.471716454681,0.279930415944,10.017573206585
RNF40,29,0.4049086292151724,0.11483374238089482,0.650777423763,0.279930415944,11.74235024724
TOPORS,29,0.3868154589238276,0.1153994227451535,0.680306514334,0.246936166436,11.217648308791
TNFRSF14,29,0.3063848456350345,0.07345995900331503,0.638447632444,0.279930415944,8.885160523416
PRDX4,29,0.347226038852,0.15631457920549766,0.99,0.279641111567,10.069555126708
complex:fQmArYHG63/X3h3bVbKNRT6O3u4,29,0.3298833411974483,0.03237105602897214,0.498195658698,0.323872187001,9.566616894726
DLD,29,0.3379929934893448,0.061169669137547344,0.638447632444,0.279930415944,9.801796811191
NDUFS2,29,0.32885626175768967,0.03972303074682195,0.471716454681,0.279930415944,9.536831590973
PGD,29,0.33541584573244826,0.0786858990055715,0.734056550373,0.279930415944,9.727059526241
TPM2,29,0.3383997296302414,0.04645447637769927,0.539792829619,0.279930415944,9.813592159277
NUMB,29,0.3977235215126207,0.10410985323525146,0.618485673091,0.279930415944,11.533982123866
PRDX5,29,0.32442456474268966,0.03141980534562611,0.471716454681,0.279930415944,9.408312377538
TMEM177,29,0.323872187001,0.0,0.323872187001,0.323872187001,9.392293423029
SYNJ1,29,0.3766966829545862,0.08491139008276255,0.562588245527,0.246936166436,10.924203805683
TMED10,29,0.35950783647734486,0.0923932257985688,0.638447632444,0.279930415944,10.425727257843
BAG2,29,0.41376653720824136,0.09769334580394669,0.714694809551,0.279930415944,11.999229579039
UBE2Z,29,0.3210519749275862,0.10888140656588723,0.695822570084,0.279930415944,9.310507272899999
PRKRA,29,0.35885018487451725,0.10493557841664107,0.676545067409,0.279930415944,10.406655361361
DOCK8,29,0.4209219439791379,0.09745914465679054,0.593777419121,0.279930415944,12.206736375395
KLC4,29,0.3691720925870345,0.08660609812904593,0.498195658698,0.279930415944,10.705990685024
FHL1,29,0.38492155054906896,0.09920885804848059,0.556202789961,0.279930415944,11.162724965923
CDK5R1,29,0.3908760369855862,0.09876674505889674,0.676545067409,0.279930415944,11.335405072582
ASF1A,29,0.38653676124951725,0.08817444863389945,0.605762867695,0.246936166436,11.209566076236
ANAPC2,29,0.48271181619441383,0.14893272340305674,0.838811983373,0.279930415944,13.998642669638
NASP,29,0.339208818172931,0.08902473140342285,0.714694809551,0.279930415944,9.837055727015
E7,29,0.45720683409527585,0.14082273303891113,0.757188845765,0.279930415944,13.258998188763
PDIA6,29,0.32541671040210346,0.07016578405246451,0.676545067409,0.279641111567,9.437084601661
RYBP,29,0.42610168543837934,0.12228028183518953,0.753875342038,0.279930415944,12.356948877713
SPEN,29,0.3716886068773793,0.08772846537653059,0.659641862829,0.279930415944,10.778969599444
TRIM33,29,0.4131839630747931,0.09278071499580617,0.600221597809,0.279930415944,11.982334929169
PTPN23,29,0.3846221829766552,0.11148879262665323,0.696638267095,0.279930415944,11.154043306323
TAF1B,29,0.36316741289786203,0.10084616474188039,0.650777423763,0.246936166436,10.531854974038
SOX2,29,0.3815177659916207,0.058480990059984465,0.539792829619,0.279930415944,11.064015213757
TP53RK,29,0.36593108815144826,0.08985819736954703,0.692087230573,0.323872187001,10.612001556392
VPS25,29,0.35456247252872414,0.08679731987375018,0.676545067409,0.279930415944,10.282311703333
MAP4,29,0.32609790087227586,0.07824026822722818,0.693882349396,0.279930415944,9.456839125296
CASP6,29,0.33300342579210346,0.0717292612043934,0.539792829619,0.279930415944,9.657099347971
TARS,29,0.34137904370003447,0.07627631861004694,0.714694809551,0.279930415944,9.899992267301
SEPT11,29,0.339058970146,0.06971317613093926,0.690890282725,0.279930415944,9.832710134234
TAF5L,29,0.40681460416582754,0.11832229940988943,0.663177508528,0.279930415944,11.797623520809
OPRM1,29,0.5954087402361035,0.2566866602373629,0.99,0.34694550985,17.266853466847
